unit_id,housing_type,bedrooms,bathrooms,full_bathrooms,half_bathrooms,maximum_occupants,square_footage,minimum_stay_duration,has_rest_days,is_in_hoa,is_sub_unit,city_name,county,zip5,state_name_short,unit_latitude,unit_longitude
33352,studio,0,1,1,0,4,305,1,false,false,false,Avon,Eagle,81620,CO,39.632907,-106.524591
33377,condo,3,4,3,1,10,"",2,false,false,false,Panama City Beach,Bay,32413,FL,30.205241,-85.859086
33440,house,3,2,2,0,8,"",2,false,false,false,Mexico Beach,Bay,32456,FL,29.935017,-85.395692
33517,house,2,1,1,0,4,828,7,false,false,false,Tampa,Hillsborough,33603,FL,27.992619,-82.451940
33970,cabin,2,2,2,0,4,1344,2,false,false,false,Blue Ridge,Fannin,30513,GA,34.873159,-84.355581
34565,condo,3,2,2,0,8,1232,3,false,true,false,Davenport,Polk,33897,FL,28.321719,-81.659751
34583,condo,3,2,2,0,8,1232,3,false,true,false,Davenport,Polk,33897,FL,28.322107,-81.660692
34585,condo,3,2,2,0,8,1739,3,false,true,false,Davenport,Polk,33897,FL,28.322145,-81.660681
34640,condo,2,2,2,0,4,1116,3,false,true,false,Davenport,Polk,33897,FL,28.324080,-81.660862
34679,condo,2,2,2,0,4,1116,3,false,true,false,Davenport,Polk,33897,FL,28.325042,-81.660092
34834,condo,3,2,2,0,8,1232,3,false,true,false,Davenport,Polk,33897,FL,28.324418,-81.657851
34924,condo,3,2,2,0,8,1614,3,false,true,false,Kissimmee,Osceola,34747,FL,28.338826,-81.649453
34986,condo,3,2,2,0,8,1614,3,false,true,false,Kissimmee,Osceola,34747,FL,28.338289,-81.649956
35121,condo,2,2,2,0,6,1141,4,false,true,false,Miramar Beach,Walton,32550,FL,30.371097,-86.324435
35172,condo,3,3,2,1,8,1906,3,false,true,false,Miramar Beach,Walton,32550,FL,30.375503,-86.326769
35190,condo,2,2,2,0,6,1220,1,false,false,false,Miramar Beach,Walton,32550,FL,30.369856,-86.326051
35385,hotel suites,1,1,1,0,4,"",2,false,false,true,Avon,Eagle,81620,CO,39.633127,-106.524619
35435,condo,1,1,1,0,6,732,1,false,false,false,Miramar Beach,Walton,32550,FL,30.377616,-86.366741
35464,condo,2,2,2,0,7,1034,1,false,true,false,Miramar Beach,Walton,32550,FL,30.374662,-86.359684
35474,condo,2,2,2,0,6,1034,1,false,false,false,Miramar Beach,Walton,32550,FL,30.374662,-86.359684
35666,condo,1,1,1,0,4,568,1,false,true,false,Miramar Beach,Walton,32550,FL,30.379445,-86.394732
35669,condo,3,3,3,0,8,1922,3,false,false,false,Destin,Okaloosa,32541,FL,30.385802,-86.485338
35707,condo,4,3,3,0,12,1823,2,false,true,false,Miramar Beach,Walton,32550,FL,30.379758,-86.396409
35713,condo,2,2,2,0,6,1113,1,false,true,false,Miramar Beach,Walton,32550,FL,30.379622,-86.396288
35755,condo,2,2,2,0,6,1208,2,false,false,false,Miramar Beach,Walton,32550,FL,30.372983,-86.347574
35762,condo,2,2,2,0,6,1208,1,false,false,false,Miramar Beach,Walton,32550,FL,30.372609,-86.347548
35829,condo,1,1,1,0,6,600,1,false,true,false,Destin,Okaloosa,32541,FL,30.382673,-86.422309
35885,condo,2,2,2,0,6,1227,6,false,false,false,Destin,Okaloosa,32541,FL,30.385116,-86.455139
35898,condo,1,1,1,0,6,708,4,false,false,false,Destin,Okaloosa,32541,FL,30.385954,-86.481650
35909,condo,3,2,2,0,6,1348,2,false,true,false,Destin,Okaloosa,32541,FL,30.386526,-86.473334
36081,condo,1,2,1,1,6,766,2,false,false,false,Destin,Okaloosa,32541,FL,30.384665,-86.468415
36088,suite,1,2,1,1,4,716,1,false,false,false,Destin,Okaloosa,32541,FL,30.384665,-86.468415
36091,condo,1,2,1,1,6,716,3,false,false,false,Destin,Okaloosa,32541,FL,30.384665,-86.468415
36122,condo,2,2,2,0,6,949,1,false,false,false,Destin,Okaloosa,32541,FL,30.384960,-86.468572
36125,condo,1,2,1,1,4,716,1,false,false,false,Destin,Okaloosa,32541,FL,30.384665,-86.468415
36142,condo,2,2,2,0,6,1313,3,false,false,false,Miramar Beach,Walton,32550,FL,30.376261,-86.366406
36148,condo,2,2,2,0,8,1313,2,false,false,false,Miramar Beach,Walton,32550,FL,30.375760,-86.366378
36154,condo,1,1,1,0,4,311,1,false,false,false,Miramar Beach,Walton,32550,FL,30.376168,-86.366424
36191,cabin,2,2,2,0,4,1200,2,false,false,false,Cleveland,White,30528,GA,34.658966,-83.789168
36409,suite,1,1,1,0,4,790,1,false,true,false,Fort Walton Beach,Okaloosa,32548,FL,30.396976,-86.620669
36428,suite,1,1,1,0,4,790,1,false,true,false,Fort Walton Beach,Okaloosa,32548,FL,30.396976,-86.620669
36614,condo,1,1,1,0,6,954,1,false,false,false,Pensacola Beach,Escambia,32561,FL,30.339857,-87.095739
36689,condo,2,2,2,0,5,738,1,false,false,false,Navarre Beach,Santa Rosa,32566,FL,30.374496,-86.912071
36721,condo,2,3,2,1,8,1292,1,false,true,false,Fort Walton Beach,Okaloosa,32548,FL,30.395859,-86.598687
36868,condo,2,3,2,1,8,1292,1,false,true,false,Fort Walton Beach,Okaloosa,32548,FL,30.395859,-86.598687
36925,condo,3,2,2,0,8,1231,2,false,false,false,Fort Walton Beach,Okaloosa,32548,FL,30.396994,-86.615892
37012,condo,1,2,1,1,4,806,3,false,true,false,Destin,Okaloosa,32541,FL,30.381641,-86.418256
37217,condo,2,2,2,0,6,1130,1,false,false,false,Breckenridge,Summit,80424,CO,39.478965,-106.048849
37227,condo,2,2,2,0,6,850,1,false,false,false,Breckenridge,Summit,80424,CO,39.477757,-106.046225
37258,condo,1,1,1,0,4,730,1,false,true,false,Breckenridge,Summit,80424,CO,39.476777,-106.045703
37279,hotel suites,1,1,1,0,6,830,1,false,true,false,Breckenridge,Summit,80424,CO,39.476512,-106.045488
37338,studio,0,1,1,0,2,460,1,false,false,false,Breckenridge,Summit,80424,CO,39.481526,-106.047899
37366,condo,2,3,2,1,7,1004,1,false,false,false,Breckenridge,Summit,80424,CO,39.482479,-106.049515
37380,condo,1,1,1,0,4,850,1,false,false,false,Breckenridge,Summit,80424,CO,39.478998,-106.053434
37396,condo,2,2,2,0,6,1160,1,false,true,false,Breckenridge,Summit,80424,CO,39.475526,-106.044612
37398,condo,2,2,2,0,6,1129,1,false,true,false,Breckenridge,Summit,80424,CO,39.475625,-106.045605
37491,house,3,2,2,0,10,1500,2,false,false,false,Thompsonville,Benzie,49683,MI,44.514617,-85.999857
37496,condo,3,2,2,0,8,1050,2,false,false,false,Thompsonville,Benzie,49683,MI,44.518933,-85.989494
37568,condo,4,4,4,0,10,2300,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.460233,-106.798610
37655,townhouse,4,4,4,0,9,2400,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.455837,-106.803654
37689,condo,2,3,3,0,9,1310,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.455333,-106.803596
37708,condo,4,3,3,0,8,1500,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.455868,-106.805834
37713,condo,4,3,3,0,8,1500,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.455868,-106.805834
37793,condo,3,3,3,0,8,1642,2,false,true,true,Steamboat Springs,Routt,80487,CO,40.459803,-106.803458
37796,condo,2,2,2,0,7,1475,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.459803,-106.803458
37855,condo,1,1,1,0,2,713,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.457368,-106.812457
37857,condo,2,2,2,0,4,1201,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.457368,-106.812457
38112,suite,2,2,2,0,7,1041,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.453476,-106.803879
38172,studio,0,2,2,0,5,866,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.455921,-106.802767
38223,condo,2,3,3,0,6,1260,2,false,true,false,Steamboat Springs,Routt,80487,CO,40.459420,-106.803688
38308,condo,3,3,3,0,10,1624,2,false,false,false,Destin,Okaloosa,32541,FL,30.385177,-86.471876
38445,cabin,1,1,1,0,4,630,2,false,false,true,Sevierville,Sevier,37862,TN,35.715271,-83.652010
38625,house,4,4,3,1,10,2628,2,false,false,false,St. Simons,Glynn,31522,GA,31.149540,-81.369507
38687,cabin,2,2,2,0,6,962,2,false,false,false,Idyllwild,Riverside,92549,CA,33.757652,-116.695921
38730,condo,1,1,1,0,2,743,3,false,false,false,Satellite Beach,Brevard,32937,FL,28.208419,-80.597026
38764,house,4,3,3,0,8,1542,3,false,false,false,Kissimmee,Osceola,34747,FL,28.329580,-81.623395
38885,townhouse,2,2,1,1,6,1124,1,false,false,true,Galveston,Galveston,77551,TX,29.291936,-94.791495
38898,cabin,1,1,1,0,4,256,2,false,false,false,Oakland,Garrett,21550,MD,39.495717,-79.414253
38976,studio,0,1,1,0,2,"",1,false,true,true,Miramar Beach,Walton,32550,FL,30.371524,-86.324837
39062,house,3,2,2,0,10,"",2,false,false,false,Galveston,Galveston,77554,TX,29.205078,-94.942133
39071,house,2,2,2,0,5,832,2,false,false,false,Brewster,Barnstable,02631,MA,41.751783,-70.087755
39128,house,2,2,2,0,4,1859,3,false,false,false,Cathedral City,Riverside,92234,CA,33.832524,-116.462472
39244,house,4,3,3,0,8,2700,3,false,false,false,Palm Springs,Riverside,92262,CA,33.840115,-116.557461
39254,condo,2,2,2,0,4,1050,28,false,false,false,Palm Springs,Riverside,92262,CA,33.842167,-116.525943
39307,house,4,4,4,0,8,3500,3,false,false,false,Palm Springs,Riverside,92262,CA,33.841810,-116.541512
39338,house,4,3,3,0,8,2362,3,false,false,false,Palm Springs,Riverside,92262,CA,33.847434,-116.521746
39776,condo,1,2,2,0,6,700,2,false,false,false,Big Sky,Madison,59716,MT,45.285729,-111.401208
39991,studio,0,1,1,0,4,370,1,false,true,false,Aspen,Pitkin,81611,CO,39.205182,-106.858676
39998,studio,0,1,1,0,4,370,1,false,true,false,Aspen,Pitkin,81611,CO,39.204965,-106.858797
39999,studio,0,1,1,0,4,370,1,false,true,false,Aspen,Pitkin,81611,CO,39.205022,-106.858969
40007,studio,0,1,1,0,4,385,1,false,true,false,Aspen,Pitkin,81611,CO,39.204919,-106.859092
40078,studio,0,1,1,0,4,370,1,false,true,false,Aspen,Pitkin,81611,CO,39.204859,-106.859185
40105,condo,3,3,3,0,6,1545,2,false,true,false,Snowmass Village,Pitkin,81615,CO,39.207612,-106.946501
40523,condo,2,2,2,0,8,1145,1,false,false,false,Beaver Creek,Eagle,81620,CO,39.608179,-106.517583
40577,condo,2,2,2,0,8,1481,2,false,true,false,Vail,Eagle,81657,CO,39.642301,-106.389200
40657,condo,1,2,2,0,4,686,2,false,true,false,Vail,Eagle,81657,CO,39.642365,-106.389200
40689,cottage,3,2,2,0,8,1056,1,false,false,false,Flagler Beach,Flagler,32136,FL,29.541524,-81.157371
40712,condo,2,3,3,0,6,1600,3,false,false,false,Orange Beach,Baldwin,36561,AL,30.269964,-87.597711
40994,house,4,4,3,1,10,1920,3,false,false,false,Crestline,San Bernardino,92325,CA,34.248330,-117.266257
41168,house,4,4,4,0,12,2700,3,false,false,true,Sugarloaf Key,Monroe,33042,FL,24.662516,-81.536437
41232,hotel,0,1,1,0,2,"",1,false,false,true,Eastsound,San Juan,98245,WA,48.626761,-122.998091
41313,house,4,2,2,0,10,1588,2,false,false,false,Stateline,Douglas,89449,NV,38.990361,-119.896092
41371,house,4,3,3,0,10,3908,3,false,false,false,Sonoma,Sonoma,95476,CA,38.288366,-122.425733
41911,house,3,2,2,0,9,1646,2,false,false,false,Shelter Cove,Humboldt,95589,CA,40.034635,-124.071421
42109,townhouse,3,3,2,1,6,1562,2,false,false,false,Moab,Grand,84532,UT,38.514883,-109.487447
42146,cabin,2,3,3,0,12,2106,2,false,false,false,Sevierville,Sevier,37862,TN,35.738649,-83.672346
42153,condo,2,2,2,0,6,802,3,false,false,false,Seattle,King,98101,WA,47.612136,-122.329805
42171,condo,2,2,2,0,6,870,2,false,false,false,Treasure Island,Pinellas,33706,FL,27.776286,-82.778987
42181,house,1,2,2,0,6,1160,2,false,false,false,Port Angeles,Clallam,98363,WA,48.105536,-123.619085
42484,townhouse,3,3,2,1,9,1756,3,false,false,false,Ocean View,Sussex,19970,DE,38.530180,-75.109767
42747,house,3,3,2,1,8,1894,3,false,false,false,Selbyville,Sussex,19975,DE,38.452909,-75.116523
42972,condo,1,2,1,1,4,725,2,false,true,false,Bethany Beach,Sussex,19930,DE,38.529170,-75.055106
43114,condo,1,2,1,1,4,725,2,false,true,false,Bethany Beach,Sussex,19930,DE,38.531159,-75.054945
43324,house,4,3,3,0,8,2143,2,false,false,false,Canyon Lake,Comal,78133,TX,29.846873,-98.206624
43390,condo,1,1,1,0,4,589,2,false,false,true,Copper Mountain,Summit,80443,CO,39.500362,-106.146913
43546,condo,2,2,2,0,6,1135,1,false,false,false,Panama City Beach,Bay,32407,FL,30.187003,-85.825225
43547,condo,3,2,2,0,6,1346,2,false,false,false,Telluride,San Miguel,81320,CO,37.938691,-107.819887
43564,condo,2,2,2,0,8,1262,2,false,false,false,Panama City Beach,Bay,32408,FL,30.177631,-85.804784
43579,duplex,3,2,2,0,6,1135,2,false,false,false,Fort Morgan,Baldwin,36542,AL,30.236347,-87.921756
43687,condo,2,2,2,0,6,1088,2,false,false,false,Gulf Shores,Baldwin,36542,AL,30.251007,-87.674525
43700,condo,2,2,2,0,6,1076,2,false,false,false,Panama City Beach,Bay,32407,FL,30.188596,-85.827957
44178,house,4,4,3,1,8,2610,7,false,false,false,Avon,Dare,27915,NC,35.366834,-75.497346
44258,house,3,2,2,0,6,2592,3,false,false,false,Avon,Dare,27915,NC,35.364629,-75.505400
44351,townhouse,2,0,0,0,0,"",90,false,false,false,Buxton,Dare,27920,NC,"",""
44397,townhouse,2,2,1,1,4,1595,3,false,false,false,Buxton,Dare,27920,NC,35.259311,-75.521195
44423,house,4,4,3,1,8,2041,3,false,false,false,Frisco,Dare,27936,NC,35.258339,-75.592072
44623,condo,2,2,2,0,6,978,1,false,false,false,Stowe,Lamoille,05672,VT,44.477510,-72.716411
44670,cabin,3,3,3,0,6,2160,2,false,false,false,South Fork,Rio Grande,81154,CO,37.651841,-106.645730
44789,house,5,5,4,1,16,3445,3,false,false,false,Corolla,Currituck,27927,NC,36.252515,-75.783409
44867,house,5,5,4,1,10,2562,7,false,false,false,Corolla,Currituck,27927,NC,36.337197,-75.817601
44967,house,3,2,2,0,8,"",2,false,false,false,San Diego,San Diego,92107,CA,32.728015,-117.251238
45238,house,2,2,2,0,4,1350,2,false,false,false,Mexico,Oxford,04257,ME,44.598565,-70.555433
45334,condo,3,4,3,1,8,1656,1,false,false,false,Vail,Eagle,81657,CO,39.641491,-106.400948
45729,house,3,2,2,0,6,1535,2,false,false,false,Princeville,Kauai,96722,HI,22.223403,-159.475870
45750,condo,1,1,1,0,6,"",1,false,false,false,North Myrtle Beach,Horry,29582,SC,33.801553,-78.712984
45802,condo,1,1,1,0,6,"",1,false,false,false,North Myrtle Beach,Horry,29582,SC,33.801684,-78.712522
45833,condo,1,1,1,0,6,"",1,false,false,false,North Myrtle Beach,Horry,29582,SC,33.801862,-78.712507
45902,condo,1,1,1,0,6,"",1,false,false,false,North Myrtle Beach,Horry,29582,SC,33.801803,-78.712655
45940,suite,3,3,3,0,14,"",1,false,false,false,North Myrtle Beach,Horry,29582,SC,33.801713,-78.712861
45968,studio,0,1,1,0,6,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.699590,-78.871217
46006,condo,1,1,1,0,6,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.699590,-78.871217
46011,condo,2,2,2,0,8,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.699590,-78.871217
46118,condo,1,1,1,0,6,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.699590,-78.871217
46122,condo,1,1,1,0,6,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.699590,-78.871217
46138,condo,1,1,1,0,6,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.699590,-78.871217
46159,studio,0,1,1,0,4,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.704556,-78.865114
46291,condo,2,2,2,0,10,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.704556,-78.865114
46327,condo,2,2,2,0,10,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.704556,-78.865114
46338,condo,1,1,1,0,4,"",1,false,false,false,North Myrtle Beach,Horry,29582,SC,33.850483,-78.654621
46427,studio,0,1,1,0,4,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.669836,-78.904645
46445,suite,1,1,1,0,6,"",1,false,false,true,Myrtle Beach,Horry,29577,SC,33.669836,-78.904645
46542,studio,0,1,1,0,4,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.706430,-78.862760
46591,condo,1,1,1,0,4,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.706430,-78.862760
46627,studio,0,1,1,0,2,"",1,false,false,false,Myrtle Beach,Horry,29577,SC,33.706430,-78.862760
46746,condo,2,2,1,1,6,800,2,false,false,false,Fort Walton Beach,Okaloosa,32548,FL,30.397149,-86.604821
46840,house,4,3,3,0,8,3676,2,false,false,false,Estes Park,Larimer,80517,CO,40.400029,-105.577322
46859,house,3,2,2,0,6,3262,1,false,false,false,Seguin,Guadalupe,78155,TX,29.552070,-97.986013
46909,condo,2,2,2,0,6,1300,4,false,false,false,Jackson,Teton,83001,WY,43.573413,-110.751970
46950,house,2,2,1,1,5,988,2,false,false,false,Boise,Ada,83705,ID,43.583250,-116.227070
47018,house,3,2,2,0,6,1551,2,false,false,false,Moab,Grand,84532,UT,38.516796,-109.483686
47182,condo,2,2,2,0,6,1282,30,false,false,false,Marco Island,Collier,34145,FL,25.935976,-81.730052
47188,condo,2,2,2,0,6,1076,2,false,false,false,Panama City Beach,Bay,32407,FL,30.188593,-85.827754
47226,condo,3,3,3,0,6,2275,30,false,false,false,Redington Beach,Pinellas,33708,FL,27.813025,-82.818764
47240,condo,1,1,1,0,2,"",2,false,false,false,Winter Park,Grand,80442,CO,39.916730,-105.784223
47349,house,2,1,1,0,6,683,2,false,false,false,Rockaway Beach,Tillamook,97136,OR,45.620984,-123.944485
47401,house,2,1,1,0,4,960,2,false,false,false,Soda Springs,Nevada,95728,CA,39.324211,-120.374088
47429,condo,2,1,1,0,4,600,2,false,false,true,Charleston,Charleston,29403,SC,32.790345,-79.947665
47509,condo,0,1,1,0,2,"",2,false,false,false,Honolulu,Honolulu,96815,HI,21.286769,-157.838998
47824,house,2,3,3,0,8,1878,2,false,false,false,Ludlow,Windsor,05149,VT,43.390548,-72.728301
48061,house,0,1,1,0,2,305,1,false,false,false,Brewster,Barnstable,02631,MA,41.750673,-70.120221
48153,house,2,1,1,0,6,1219,1,false,false,false,Big Bear Lake,San Bernardino,92315,CA,34.244340,-116.947596
48168,condo,1,1,1,0,6,521,2,false,false,false,Galveston,Galveston,77551,TX,29.266918,-94.827446
48187,condo,1,1,1,0,4,641,1,false,false,false,Anna Maria,Manatee,34216,FL,27.531292,-82.732208
48278,condo,3,3,3,0,6,1068,2,false,false,false,Vail,Eagle,81657,CO,39.629673,-106.286232
48375,condo,2,1,1,0,4,864,1,false,false,false,Banner Elk,Avery,28604,NC,36.138513,-81.848804
48378,condo,2,2,2,0,6,1693,1,false,false,false,Sugar Mountain,Avery,28607,NC,36.134434,-81.867534
48395,cabin,3,2,2,0,6,1800,2,false,false,false,Estes Park,Larimer,80517,CO,40.368991,-105.562345
48488,house,4,2,2,0,8,1745,2,false,false,false,Union Pier,Berrien,49129,MI,41.823751,-86.698892
48558,condo,2,2,2,0,6,1170,28,false,false,false,Indian Rocks Beach,Pinellas,33785,FL,27.894650,-82.849687
48589,condo,2,2,2,0,6,947,2,false,false,false,Lahaina,Maui,96761,HI,20.972885,-156.679234
48768,house,4,3,2,1,10,2464,3,false,false,false,Harwich,Barnstable,02645,MA,41.710920,-70.021075
48791,studio,0,1,1,0,2,490,2,false,false,true,Kihei,Maui,96753,HI,20.715605,-156.444960
48834,condo,2,1,1,0,4,550,2,false,false,false,Avon,Eagle,81620,CO,39.639186,-106.535061
48988,house,4,2,2,0,10,1414,2,false,false,false,Ludlow,Windsor,05149,VT,43.448633,-72.705408
49061,house,4,3,3,0,14,4457,2,false,false,false,Tabernash,Grand,80478,CO,40.005517,-105.790186
49109,studio,0,1,1,0,2,269,2,false,false,false,Honolulu,Honolulu,96815,HI,21.275661,-157.824061
49110,house,2,2,2,0,6,1222,3,false,false,false,Bradenton,Manatee,34209,FL,27.488154,-82.624729
49525,duplex,3,1,1,0,5,770,3,false,false,true,Largo,Pinellas,33774,FL,27.898906,-82.811638
50047,house,3,3,2,1,7,1734,2,false,false,false,Folly Beach,Charleston,29439,SC,32.652891,-79.951217
50096,condo,1,1,1,0,2,"",2,false,false,false,Kihei,Maui,96753,HI,20.748097,-156.457515
50120,condo,1,1,1,0,2,"",4,false,false,false,Kihei,Maui,96753,HI,20.716266,-156.444843
50267,condo,1,1,1,0,4,"",2,false,false,false,Kihei,Maui,96753,HI,20.785578,-156.467211
50272,suite,1,1,1,0,4,"",2,false,false,false,Kihei,Maui,96753,HI,20.785578,-156.467211
50295,condo,1,1,1,0,4,"",2,false,false,false,Kihei,Maui,96753,HI,20.785578,-156.467211
50366,house,5,6,4,2,16,5711,4,false,false,false,Mountain Village,San Miguel,81435,CO,37.935379,-107.877154
50367,house,6,7,6,1,17,5313,3,false,false,false,Mountain Village,San Miguel,81435,CO,37.936108,-107.878449
50423,condo,2,2,2,0,5,1100,3,false,false,false,Mountain Village,San Miguel,81435,CO,37.934043,-107.851865
50474,condo,2,2,2,0,6,1365,3,false,false,false,Telluride,San Miguel,81435,CO,37.935637,-107.811139
50530,townhouse,4,5,4,1,9,1650,3,false,false,false,Telluride,San Miguel,81435,CO,37.937699,-107.815559
50547,condo,2,2,2,0,6,1200,3,false,false,false,Telluride,San Miguel,81435,CO,37.939562,-107.820940
50643,condo,0,0,0,0,1,"",2,false,false,false,Myrtle Beach,Horry,29577,SC,"",""
50666,condo,0,0,0,0,1,"",2,false,false,false,Myrtle Beach,Horry,29577,SC,"",""
50682,condo,0,0,0,0,1,"",2,false,false,false,Myrtle Beach,Horry,29577,SC,"",""
50917,suite,3,3,2,1,8,1489,3,false,false,false,Ocean City,Worcester,21842,MD,38.329949,-75.086279
51484,condo,1,2,2,0,4,"",2,false,false,false,Maunaloa,Maui,96770,HI,21.190283,-157.246006
52826,house,4,2,2,0,11,1540,2,false,false,false,Edisto Beach,Colleton,29438,SC,32.502473,-80.297349
52869,house,3,2,2,0,8,1260,2,false,false,false,Edisto Beach,Colleton,29438,SC,32.498283,-80.307749
53271,condo,3,2,2,0,6,1647,7,false,false,false,Carolina Beach,New Hanover,28428,NC,34.039314,-77.893290
53388,house,4,3,2,1,8,2659,2,false,false,false,Kenwood,Sonoma,95452,CA,38.412052,-122.552763
53389,house,2,2,2,0,4,"",2,false,false,false,Glen Ellen,Sonoma,95442,CA,38.366728,-122.530357
53434,house,4,2,2,0,8,"",2,false,false,false,Scottsdale,unknown,85257,AZ,"",""
53532,condo,2,2,2,0,8,"",2,false,false,false,North Myrtle Beach,unknown,29582,SC,"",""
53548,house,4,3,3,0,10,"",2,false,false,false,Georgetown,Georgetown,29440,SC,"",""
53555,house,3,3,3,0,8,2208,2,false,false,true,Nashville,Davidson,37203,TN,36.145509,-86.786500
53557,townhouse,4,4,3,1,12,"",2,false,false,false,Nashville,Davidson,37203,TN,36.145529,-86.786751
53597,cabin,3,3,3,0,12,1472,2,false,false,false,Gatlinburg,Sevier,37738,TN,35.744721,-83.483671
53671,duplex,2,2,2,0,6,1225,2,false,false,false,Goodland,Collier,34140,FL,25.922423,-81.644733
53907,house,4,3,2,1,12,"",2,false,false,false,Lake Arrowhead,unknown,92352,CA,"",""
53975,duplex,2,2,2,0,6,2657,7,false,false,true,Tampa,Hillsborough,33603,FL,27.989179,-82.450586
54022,condo,2,2,2,0,4,"",2,false,false,false,Dunedin,Pinellas,34698,FL,"",""
54098,house,3,4,3,1,16,3158,2,false,false,false,Perdido Key,Escambia,32507,FL,30.291165,-87.471038
54160,house,3,2,2,0,6,1430,4,false,false,false,Santa Fe,Santa Fe,87501,NM,35.683400,-105.958536
54208,house,3,2,1,1,8,1064,2,false,false,false,South Lake Tahoe,El Dorado,96150,CA,38.859292,-120.016933
54308,condo,2,2,2,0,6,"",2,false,false,false,Port Aransas,unknown,78373,TX,"",""
54405,house,3,2,2,0,9,1836,2,false,false,false,Hendersonville,Henderson,28792,NC,35.410261,-82.373815
54429,house,3,2,2,0,12,2022,2,false,false,false,Scottsdale,Maricopa,85257,AZ,33.477192,-111.903017
54479,house,4,4,3,1,8,"",2,false,false,false,Carlsbad,unknown,92008,CA,"",""
54534,house,4,4,3,1,17,2656,2,false,false,false,Pensacola,Escambia,32507,FL,30.303658,-87.440714
54563,condo,2,1,1,0,6,"",2,false,false,false,Gulf Shores,Baldwin,36542,AL,30.246768,-87.701675
54626,house,2,1,1,0,4,1000,2,false,false,false,Santa Rosa,Sonoma,95404,CA,38.443314,-122.713105
54657,duplex,2,2,2,0,6,"",2,false,false,false,South Padre Island,Cameron,78597,TX,26.104773,-97.165239
54682,house,2,2,2,0,7,1050,2,false,false,false,Rockport,Aransas,78382,TX,27.981892,-97.087092
54696,house,3,3,3,0,10,"",2,false,false,false,Rockport,Aransas,78382,TX,28.037726,-97.030184
54745,house,4,3,3,0,10,2000,2,false,false,false,Tahoe Vista,Placer,96148,CA,39.256814,-120.061310
54812,condo,2,2,2,0,6,"",1,false,false,false,Miramar Beach,Walton,32550,FL,30.378662,-86.382943
54830,condo,3,2,2,0,6,"",2,false,false,false,Ocean City,Worcester,21842,MD,38.386032,-75.066360
54919,condo,2,2,2,0,4,793,2,false,false,false,Park City,Summit,84060,UT,40.649652,-111.503387
54970,condo,3,2,2,0,10,1350,2,false,false,false,Mammoth Lakes,Mono,93546,CA,37.635504,-118.969867
54982,condo,2,3,2,1,6,"",2,false,false,false,Mammoth Lakes,Mono,93546,CA,37.645693,-118.988394
55031,condo,2,2,2,0,8,"",2,false,false,false,Nashville,Davidson,37203,TN,36.147137,-86.781250
55212,duplex,3,2,2,0,6,"",2,false,false,false,San Diego,unknown,92109,CA,"",""
55225,house,3,2,2,0,8,1785,6,false,false,false,Cape Coral,Lee,33914,FL,26.593572,-82.008844
55271,condo,1,1,1,0,4,"",2,false,false,false,Honolulu,unknown,96815,HI,"",""
55274,condo,2,2,2,0,8,1505,3,false,false,false,Panama City Beach,Bay,32413,FL,30.232647,-85.910818
55301,condo,2,2,2,0,8,"",2,false,false,false,Gulf Shores,Baldwin,36542,AL,30.249199,-87.676721
55379,house,3,3,3,0,8,2428,3,false,false,false,Waynesville,Haywood,28786,NC,35.477520,-83.055204
55481,condo,2,2,2,0,6,"",2,false,false,false,Nashville,Davidson,37203,TN,36.147205,-86.781519
55504,house,3,4,3,1,6,2845,3,false,false,false,La Quinta,Riverside,92253,CA,33.640384,-116.246265
55607,condo,3,2,2,0,6,"",2,false,false,false,Bend,Deschutes,97702,OR,43.994989,-121.396823
55650,house,2,2,2,0,4,"",2,false,false,false,Key Largo,Monroe,33037,FL,25.194646,-80.346005
55659,cabin,2,2,2,0,6,"",2,false,false,false,Cosby,unknown,37722,TN,"",""
55673,house,4,3,3,0,10,1940,2,false,false,false,Big Bear Lake,San Bernardino,92315,CA,34.246310,-116.875137
55714,condo,2,2,2,0,4,500,2,false,false,false,St. Petersburg,Pinellas,33715,FL,27.671755,-82.724914
